zip,po_name,state,zip_type,zcta
46176,Shelbyville,IN,NA,46176
46180,Stilesville,IN,NA,46180
46181,Trafalgar,IN,NA,46181
46182,Waldron,IN,NA,46182
46183,West Newton,IN,NA,46183
46184,Whiteland,IN,NA,46184
46186,Wilkinson,IN,NA,46186
46197,Plainfield,IN,NA,46168
46201,Indianapolis,IN,NA,46201
46202,Indianapolis,IN,NA,46202
46203,Indianapolis,IN,NA,46203
46204,Indianapolis,IN,NA,46204
46205,Indianapolis,IN,NA,46205
46206,Indianapolis,IN,NA,46225
46207,Indianapolis,IN,NA,46225
46208,Indianapolis,IN,NA,46208
46209,Indianapolis,IN,NA,46225
46211,Indianapolis,IN,NA,46268
46213,Indianapolis,IN,NA,46202
46214,Indianapolis,IN,NA,46214
46216,Indianapolis,IN,NA,46216
46217,Indianapolis,IN,NA,46217
46218,Indianapolis,IN,NA,46218
46219,Indianapolis,IN,NA,46219
46220,Indianapolis,IN,NA,46220
46221,Indianapolis,IN,NA,46221
46222,Indianapolis,IN,NA,46222
46224,Indianapolis,IN,NA,46224
46225,Indianapolis,IN,NA,46225
46226,Indianapolis,IN,NA,46226
46227,Indianapolis,IN,NA,46227
46228,Indianapolis,IN,NA,46228
46229,Indianapolis,IN,NA,46229
46230,Indianapolis,IN,NA,46220
46231,Indianapolis,IN,NA,46231
46234,Indianapolis,IN,NA,46234
46235,Indianapolis,IN,NA,46235
46236,Indianapolis,IN,NA,46236
46237,Indianapolis,IN,NA,46237
46239,Indianapolis,IN,NA,46239
46240,Indianapolis,IN,NA,46240
46241,Indianapolis,IN,NA,46241
46242,Indianapolis,IN,NA,46241
46244,Indianapolis,IN,NA,46204
46247,Indianapolis,IN,NA,46227
46249,Indianapolis,IN,NA,46216
46250,Indianapolis,IN,NA,46250
46251,Indianapolis,IN,NA,46241
46253,Indianapolis,IN,NA,46254
46254,Indianapolis,IN,NA,46254
46255,Indianapolis,IN,NA,46204
46256,Indianapolis,IN,NA,46256
46259,Indianapolis,IN,NA,46259
46260,Indianapolis,IN,NA,46260
46262,Indianapolis,IN,NA,46204
46266,Indianapolis,IN,NA,46204
46268,Indianapolis,IN,NA,46268
46274,Indianapolis,IN,NA,46268
46275,Indianapolis,IN,NA,46268
46277,Indianapolis,IN,NA,46204
46278,Indianapolis,IN,NA,46278
46280,Indianapolis,IN,NA,46280
46282,Indianapolis,IN,NA,46204
46283,Indianapolis,IN,NA,46225
46285,Indianapolis,IN,NA,46221
46290,Indianapolis,IN,NA,46290
46291,Indianapolis,IN,NA,46219
46295,Indianapolis,IN,NA,46225
46296,Indianapolis,IN,NA,46225
46298,Indianapolis,IN,NA,46268
46301,Beverly Shores,IN,NA,46301
46302,Boone Grove,IN,NA,46385
46303,Cedar Lake,IN,NA,46303
46304,Chesterton,IN,NA,46304
46307,Crown Point,IN,NA,46307
46308,Crown Point,IN,NA,46307
46310,Demotte,IN,NA,46310
46311,Dyer,IN,NA,46311
46312,East Chicago,IN,NA,46312
46319,Griffith,IN,NA,46319
46320,Hammond,IN,NA,46320
46321,Munster,IN,NA,46321
46322,Highland,IN,NA,46322
46323,Hammond,IN,NA,46323
46324,Hammond,IN,NA,46324
46325,Hammond,IN,NA,46320
46327,Hammond,IN,NA,46327
46340,Hanna,IN,NA,46340
46341,Hebron,IN,NA,46341
46342,Hobart,IN,NA,46342
46345,Kingsbury,IN,NA,46345
46346,Kingsford Heights,IN,NA,46346
46347,Kouts,IN,NA,46347
46348,La Crosse,IN,NA,46348
46349,Lake Village,IN,NA,46349
46350,La Porte,IN,NA,46350
46352,La Porte,IN,NA,46350
46355,Leroy,IN,NA,46307
46356,Lowell,IN,NA,46356
46360,Michigan City,IN,NA,46360
46361,Michigan City,IN,NA,46360
46365,Mill Creek,IN,NA,46365
46366,North Judson,IN,NA,46366
46368,Portage,IN,NA,46368
46371,Rolling Prairie,IN,NA,46371
46372,Roselawn,IN,NA,46310
46373,Saint John,IN,NA,46373
46374,San Pierre,IN,NA,46374
46375,Schererville,IN,NA,46375
46376,Schneider,IN,NA,46376
46377,Shelby,IN,NA,46377
46379,Sumava Resorts,IN,NA,46379
46380,Tefft,IN,NA,46392
46381,Thayer,IN,NA,46381
46382,Union Mills,IN,NA,46382
46383,Valparaiso,IN,NA,46383
46384,Valparaiso,IN,NA,46383
46385,Valparaiso,IN,NA,46385
46390,Wanatah,IN,NA,46390
46391,Westville,IN,NA,46391
46392,Wheatfield,IN,NA,46392
46393,Wheeler,IN,NA,46393
46394,Whiting,IN,NA,46394
46401,Gary,IN,NA,46407
46402,Gary,IN,NA,46402
46403,Gary,IN,NA,46403
46404,Gary,IN,NA,46404
46405,Lake Station,IN,NA,46405
46406,Gary,IN,NA,46406
46407,Gary,IN,NA,46407
46408,Gary,IN,NA,46408
46409,Gary,IN,NA,46409
46410,Merrillville,IN,NA,46410
46411,Merrillville,IN,NA,46410
46501,Argos,IN,NA,46501
46502,Atwood,IN,NA,46502
46504,Bourbon,IN,NA,46504
46506,Bremen,IN,NA,46506
46507,Bristol,IN,NA,46507
46508,Burket,IN,NA,46508
46510,Claypool,IN,NA,46510
46511,Culver,IN,NA,46511
46513,Donaldson,IN,NA,46563
46514,Elkhart,IN,NA,46514
46515,Elkhart,IN,NA,46516
46516,Elkhart,IN,NA,46516
46517,Elkhart,IN,NA,46517
46524,Etna Green,IN,NA,46524
46526,Goshen,IN,NA,46526
46527,Goshen,IN,NA,46526
46528,Goshen,IN,NA,46528
46530,Granger,IN,NA,46530
46531,Grovertown,IN,NA,46531
46532,Hamlet,IN,NA,46532
46534,Knox,IN,NA,46534
46536,Lakeville,IN,NA,46536
46537,Lapaz,IN,NA,46537
46538,Leesburg,IN,NA,46538
46539,Mentone,IN,NA,46539
46540,Middlebury,IN,NA,46540
46542,Milford,IN,NA,46542
46543,Millersburg,IN,NA,46543
46544,Mishawaka,IN,NA,46544
46545,Mishawaka,IN,NA,46545
46546,Mishawaka,IN,NA,46544
46550,Nappanee,IN,NA,46550
46552,New Carlisle,IN,NA,46552
46553,New Paris,IN,NA,46553
46554,North Liberty,IN,NA,46554
46555,North Webster,IN,NA,46555
46556,Notre Dame,IN,NA,46556
46561,Osceola,IN,NA,46561
46562,Pierceton,IN,NA,46562
46563,Plymouth,IN,NA,46563
46565,Shipshewana,IN,NA,46565
46567,Syracuse,IN,NA,46567
46570,Tippecanoe,IN,NA,46570
46571,Topeka,IN,NA,46571
46572,Tyner,IN,NA,46563
46573,Wakarusa,IN,NA,46573
46574,Walkerton,IN,NA,46574
46580,Warsaw,IN,NA,46580
46581,Warsaw,IN,NA,46580
46582,Warsaw,IN,NA,46582
46590,Winona Lake,IN,NA,46590
46595,Wyatt,IN,NA,46595
46601,South Bend,IN,NA,46601
46613,South Bend,IN,NA,46613
46614,South Bend,IN,NA,46614
46615,South Bend,IN,NA,46615
46616,South Bend,IN,NA,46616
46617,South Bend,IN,NA,46617
46619,South Bend,IN,NA,46619
46624,South Bend,IN,NA,46601
46626,South Bend,IN,NA,46601
46628,South Bend,IN,NA,46628
46634,South Bend,IN,NA,46601
46635,South Bend,IN,NA,46635
46637,South Bend,IN,NA,46637
46660,South Bend,IN,NA,46615
46680,South Bend,IN,NA,46614
46699,South Bend,IN,NA,46601
46701,Albion,IN,NA,46701
46702,Andrews,IN,NA,46702
46703,Angola,IN,NA,46703
46704,Arcola,IN,NA,46704
46705,Ashley,IN,NA,46705
46706,Auburn,IN,NA,46706
46710,Avilla,IN,NA,46710
46711,Berne,IN,NA,46711
46713,Bippus,IN,NA,46750
46714,Bluffton,IN,NA,46714
46721,Butler,IN,NA,46721
46723,Churubusco,IN,NA,46723
46725,Columbia City,IN,NA,46725
46730,Corunna,IN,NA,46730
46731,Craigville,IN,NA,46731
46732,Cromwell,IN,NA,46732
46733,Decatur,IN,NA,46733
46737,Fremont,IN,NA,46737
46738,Garrett,IN,NA,46738
46740,Geneva,IN,NA,46740
46741,Grabill,IN,NA,46741
46742,Hamilton,IN,NA,46742
46743,Harlan,IN,NA,46743
46745,Hoagland,IN,NA,46745
46746,Howe,IN,NA,46746
46747,Hudson,IN,NA,46747
46748,Huntertown,IN,NA,46748
46750,Huntington,IN,NA,46750
46755,Kendallville,IN,NA,46755
46759,Keystone,IN,NA,46759
46760,Kimmell,IN,NA,46760
46761,Lagrange,IN,NA,46761
46763,Laotto,IN,NA,46763
46764,Larwill,IN,NA,46764
46765,Leo,IN,NA,46765
46766,Liberty Center,IN,NA,46766
46767,Ligonier,IN,NA,46767
46769,Linn Grove,IN,NA,46711
46770,Markle,IN,NA,46770
46771,Mongo,IN,NA,46771
46772,Monroe,IN,NA,46772
46773,Monroeville,IN,NA,46773
46774,New Haven,IN,NA,46774
46776,Orland,IN,NA,46776
46777,Ossian,IN,NA,46777
46778,Petroleum,IN,NA,46759
46779,Pleasant Lake,IN,NA,46779
46780,Pleasant Mills,IN,NA,46733
46781,Poneto,IN,NA,46781
46782,Preble,IN,NA,46733
46783,Roanoke,IN,NA,46783
46784,Rome City,IN,NA,46784
46785,Saint Joe,IN,NA,46785
46786,South Milford,IN,NA,46786
46787,South Whitley,IN,NA,46787
46788,Spencerville,IN,NA,46788
46789,Stroh,IN,NA,46761
46791,Uniondale,IN,NA,46791
46792,Warren,IN,NA,46792
46793,Waterloo,IN,NA,46793
46794,Wawaka,IN,NA,46794
46795,Wolcottville,IN,NA,46795
46796,Wolflake,IN,NA,46701
46797,Woodburn,IN,NA,46797
46798,Yoder,IN,NA,46798
46799,Zanesville,IN,NA,46799
46801,Fort Wayne,IN,NA,46802
46802,Fort Wayne,IN,NA,46802
46803,Fort Wayne,IN,NA,46803
46804,Fort Wayne,IN,NA,46804
46805,Fort Wayne,IN,NA,46805
46806,Fort Wayne,IN,NA,46806
46807,Fort Wayne,IN,NA,46807
46808,Fort Wayne,IN,NA,46808
46809,Fort Wayne,IN,NA,46809
46814,Fort Wayne,IN,NA,46814
46815,Fort Wayne,IN,NA,46815
46816,Fort Wayne,IN,NA,46816
46818,Fort Wayne,IN,NA,46818
46819,Fort Wayne,IN,NA,46819
46825,Fort Wayne,IN,NA,46825
46835,Fort Wayne,IN,NA,46835
46845,Fort Wayne,IN,NA,46845
46850,Fort Wayne,IN,NA,46802
46851,Fort Wayne,IN,NA,46802
46852,Fort Wayne,IN,NA,46802
46853,Fort Wayne,IN,NA,46802
46854,Fort Wayne,IN,NA,46802
46855,Fort Wayne,IN,NA,46802
46856,Fort Wayne,IN,NA,46802
46857,Fort Wayne,IN,NA,46802
46858,Fort Wayne,IN,NA,46802
46859,Fort Wayne,IN,NA,46802
46860,Fort Wayne,IN,NA,46802
46861,Fort Wayne,IN,NA,46802
46862,Fort Wayne,IN,NA,46802
46863,Fort Wayne,IN,NA,46802
46864,Fort Wayne,IN,NA,46802
46865,Fort Wayne,IN,NA,46802
46866,Fort Wayne,IN,NA,46802
46867,Fort Wayne,IN,NA,46802
46868,Fort Wayne,IN,NA,46802
46869,Fort Wayne,IN,NA,46802
46885,Fort Wayne,IN,NA,46835
46895,Fort Wayne,IN,NA,46805
46896,Fort Wayne,IN,NA,46806
46897,Fort Wayne,IN,NA,46819
46898,Fort Wayne,IN,NA,46808
46899,Fort Wayne,IN,NA,46809
46901,Kokomo,IN,NA,46901
46902,Kokomo,IN,NA,46902
46903,Kokomo,IN,NA,46902
46904,Kokomo,IN,NA,46902
4691,"Whiting, Me",ME,NA,04691
46910,Akron,IN,NA,46910
46911,Amboy,IN,NA,46911
46912,Athens,IN,NA,46975
46913,Bringhurst,IN,NA,46913
46914,Bunker Hill,IN,NA,46914
46915,Burlington,IN,NA,46915
46916,Burrows,IN,NA,46917
46917,Camden,IN,NA,46917
46919,Converse,IN,NA,46919
46920,Cutler,IN,NA,46920
46921,Deedsville,IN,NA,46951
46922,Delong,IN,NA,46922
46923,Delphi,IN,NA,46923
46926,Denver,IN,NA,46926
46928,Fairmount,IN,NA,46928
46929,Flora,IN,NA,46929
46930,Fowlerton,IN,NA,46930
46931,Fulton,IN,NA,46931
46932,Galveston,IN,NA,46932
46933,Gas City,IN,NA,46933
46935,Grass Creek,IN,NA,46939
46936,Greentown,IN,NA,46936
46937,Hemlock,IN,NA,46902
46938,Jonesboro,IN,NA,46938
46939,Kewanna,IN,NA,46939
46940,La Fontaine,IN,NA,46940
46941,Lagro,IN,NA,46941
46942,Lake Cicott,IN,NA,46947
46943,Laketon,IN,NA,46943
46945,Leiters Ford,IN,NA,46975
46946,Liberty Mills,IN,NA,46946
46947,Logansport,IN,NA,46947
46950,Lucerne,IN,NA,46950
46951,Macy,IN,NA,46951
46952,Marion,IN,NA,46952
46953,Marion,IN,NA,46953
46957,Matthews,IN,NA,46957
46958,Mexico,IN,NA,46958
46959,Miami,IN,NA,46959
46960,Monterey,IN,NA,46960
46961,New Waverly,IN,NA,46961
46962,North Manchester,IN,NA,46962
46965,Oakford,IN,NA,46902
46967,Onward,IN,NA,46967
46968,Ora,IN,NA,46968
46970,Peru,IN,NA,46970
46971,Grissom Arb,IN,NA,46970
46974,Roann,IN,NA,46974
46975,Rochester,IN,NA,46975
46977,Rockfield,IN,NA,46923
46978,Royal Center,IN,NA,46978
46979,Russiaville,IN,NA,46979
46980,Servia,IN,NA,46962
46982,Silver Lake,IN,NA,46982
46984,Somerset,IN,NA,46984
46985,Star City,IN,NA,46985
46986,Swayzee,IN,NA,46986
46987,Sweetser,IN,NA,46987
46988,Twelve Mile,IN,NA,46988
46989,Upland,IN,NA,46989
46990,Urbana,IN,NA,46990
46991,Van Buren,IN,NA,46991
46992,Wabash,IN,NA,46992
46994,Walton,IN,NA,46994
46995,West Middleton,IN,NA,46979
46996,Winamac,IN,NA,46996
46998,Young America,IN,NA,46998
47001,Aurora,IN,NA,47001
47003,West College Corner,IN,NA,47003
47006,Batesville,IN,NA,47006
47010,Bath,IN,NA,47010
47011,Bennington,IN,NA,47011
47012,Brookville,IN,NA,47012
47016,Cedar Grove,IN,NA,47016
47017,Cross Plains,IN,NA,47017
47018,Dillsboro,IN,NA,47018
47019,East Enterprise,IN,NA,47043
47020,Florence,IN,NA,47020
47021,Friendship,IN,NA,47042
47022,Guilford,IN,NA,47022
47023,Holton,IN,NA,47023
47024,Laurel,IN,NA,47024
47025,Lawrenceburg,IN,NA,47025
47030,Metamora,IN,NA,47030
47031,Milan,IN,NA,47031
47032,Moores Hill,IN,NA,47032
47033,Morris,IN,NA,47006
47034,Napoleon,IN,NA,47034
47035,New Trenton,IN,NA,47035
47036,Oldenburg,IN,NA,47036
47037,Osgood,IN,NA,47037
47038,Patriot,IN,NA,47038
47039,Pierceville,IN,NA,47031
47040,Rising Sun,IN,NA,47040
47041,Sunman,IN,NA,47041
47042,Versailles,IN,NA,47042
47043,Vevay,IN,NA,47043
47060,West Harrison,IN,NA,47060
47102,Austin,IN,NA,47102
47104,Bethlehem,IN,NA,47104
47106,Borden,IN,NA,47106
47107,Bradford,IN,NA,47164
47108,Campbellsburg,IN,NA,47108
47110,Central,IN,NA,47110
47111,Charlestown,IN,NA,47111
47112,Corydon,IN,NA,47112
47114,Crandall,IN,NA,47114
47115,Depauw,IN,NA,47115
47116,Eckerty,IN,NA,47116
47117,Elizabeth,IN,NA,47117
47118,English,IN,NA,47118
47119,Floyds Knobs,IN,NA,47119
47120,Fredericksburg,IN,NA,47120
47122,Georgetown,IN,NA,47122
47123,Grantsburg,IN,NA,47123
47124,Greenville,IN,NA,47124
47125,Hardinsburg,IN,NA,47125
47126,Henryville,IN,NA,47126
47129,Clarksville,IN,NA,47129
47130,Jeffersonville,IN,NA,47130
47131,Jeffersonville,IN,NA,47130
47132,Jeffersonville,IN,NA,47130
47133,Jeffersonville,IN,NA,47130
47134,Jeffersonville,IN,NA,47130
47135,Laconia,IN,NA,47135
47136,Lanesville,IN,NA,47136
47137,Leavenworth,IN,NA,47137
47138,Lexington,IN,NA,47138
47140,Marengo,IN,NA,47140
47141,Marysville,IN,NA,47141
47142,Mauckport,IN,NA,47142
47143,Memphis,IN,NA,47143
47144,Jeffersonville,IN,NA,47130
47145,Milltown,IN,NA,47145
47146,Mount Saint Francis,IN,NA,47119
47147,Nabb,IN,NA,47147
47150,New Albany,IN,NA,47150
47151,New Albany,IN,NA,47150
47160,New Middletown,IN,NA,47160
47161,New Salisbury,IN,NA,47161
47162,New Washington,IN,NA,47162
47163,Otisco,IN,NA,47163
47164,Palmyra,IN,NA,47164
47165,Pekin,IN,NA,47165
47166,Ramsey,IN,NA,47166
47167,Salem,IN,NA,47167
47170,Scottsburg,IN,NA,47170
47172,Sellersburg,IN,NA,47172
47174,Sulphur,IN,NA,47118
47175,Taswell,IN,NA,47175
47177,Underwood,IN,NA,47177
47190,Jeffersonville,IN,NA,47130
47199,Jeffersonville,IN,NA,47130
47201,Columbus,IN,NA,47201
47202,Columbus,IN,NA,47201
47203,Columbus,IN,NA,47203
47220,Brownstown,IN,NA,47220
47223,Butlerville,IN,NA,47223
47224,Canaan,IN,NA,47224
47225,Clarksburg,IN,NA,46173
47226,Clifford,IN,NA,47226
47227,Commiskey,IN,NA,47227
47228,Cortland,IN,NA,47274
47229,Crothersville,IN,NA,47229
47230,Deputy,IN,NA,47230
47231,Dupont,IN,NA,47231
47232,Elizabethtown,IN,NA,47232
47234,Flat Rock,IN,NA,47234
47235,Freetown,IN,NA,47235
47236,Grammer,IN,NA,47232
47240,Greensburg,IN,NA,47240
47243,Hanover,IN,NA,47243
47244,Hartsville,IN,NA,47244
47245,Hayden,IN,NA,47265
47246,Hope,IN,NA,47246
47247,Jonesville,IN,NA,47247
47249,Kurtz,IN,NA,47264
47250,Madison,IN,NA,47250
47260,Medora,IN,NA,47260
47261,Millhousen,IN,NA,47240
47263,New Point,IN,NA,47263
47264,Norman,IN,NA,47264
47265,North Vernon,IN,NA,47265
47270,Paris Crossing,IN,NA,47270
47272,Saint Paul,IN,NA,47272
47273,Scipio,IN,NA,47273
47274,Seymour,IN,NA,47274
47280,Taylorsville,IN,NA,47280
47281,Vallonia,IN,NA,47281
47282,Vernon,IN,NA,47282
47283,Westport,IN,NA,47283
47302,Muncie,IN,NA,47302
47303,Muncie,IN,NA,47303
47304,Muncie,IN,NA,47304
47305,Muncie,IN,NA,47305
47306,Muncie,IN,NA,47306
47307,Muncie,IN,NA,47302
47308,Muncie,IN,NA,47302
47320,Albany,IN,NA,47320
47322,Bentonville,IN,NA,47331
47324,Boston,IN,NA,47324
47325,Brownsville,IN,NA,47325
47326,Bryant,IN,NA,47326
47327,Cambridge City,IN,NA,47327
47330,Centerville,IN,NA,47330
47331,Connersville,IN,NA,47331
47334,Daleville,IN,NA,47334
47335,Dublin,IN,NA,47335
47336,Dunkirk,IN,NA,47336
47337,Dunreith,IN,NA,47337
47338,Eaton,IN,NA,47338
47339,Economy,IN,NA,47339
47340,Farmland,IN,NA,47340
47341,Fountain City,IN,NA,47341
47342,Gaston,IN,NA,47342
47344,Greensboro,IN,NA,47344
47345,Greens Fork,IN,NA,47345
47346,Hagerstown,IN,NA,47346
47348,Hartford City,IN,NA,47348
47351,Kennard,IN,NA,47351
47352,Lewisville,IN,NA,47352
47353,Liberty,IN,NA,47353
47354,Losantville,IN,NA,47354
47355,Lynn,IN,NA,47355
47356,Middletown,IN,NA,47356
47357,Milton,IN,NA,47357
47358,Modoc,IN,NA,47358
47359,Montpelier,IN,NA,47359
47360,Mooreland,IN,NA,47360
47361,Mount Summit,IN,NA,47361
47362,New Castle,IN,NA,47362
47366,New Lisbon,IN,NA,47387
47367,Oakville,IN,NA,47367
47368,Parker City,IN,NA,47368
47369,Pennville,IN,NA,47369
47370,Pershing,IN,NA,47327
47371,Portland,IN,NA,47371
47373,Redkey,IN,NA,47373
47374,Richmond,IN,NA,47374
47375,Richmond,IN,NA,47374
47380,Ridgeville,IN,NA,47380
47381,Salamonia,IN,NA,47381
47382,Saratoga,IN,NA,47382
47383,Selma,IN,NA,47383
47384,Shirley,IN,NA,47384
47385,Spiceland,IN,NA,47385
47386,Springport,IN,NA,47386
47387,Straughn,IN,NA,47387
47388,Sulphur Springs,IN,NA,47388
47390,Union City,IN,NA,47390
47392,Webster,IN,NA,47374
47393,Williamsburg,IN,NA,47393
47394,Winchester,IN,NA,47394
47396,Yorktown,IN,NA,47396
47401,Bloomington,IN,NA,47401
47402,Bloomington,IN,NA,47401
47403,Bloomington,IN,NA,47403
47404,Bloomington,IN,NA,47404
47405,Bloomington,IN,NA,47405
47406,Bloomington,IN,NA,47406
47407,Bloomington,IN,NA,47468
47408,Bloomington,IN,NA,47408
47420,Avoca,IN,NA,47420
47421,Bedford,IN,NA,47421
47424,Bloomfield,IN,NA,47424
47426,Clear Creek,IN,NA,47403
47427,Coal City,IN,NA,47427
47429,Ellettsville,IN,NA,47429
47431,Freedom,IN,NA,47431
47432,French Lick,IN,NA,47432
47433,Gosport,IN,NA,47433
47434,Harrodsburg,IN,NA,47434
47435,Helmsburg,IN,NA,47448
47436,Heltonville,IN,NA,47436
47437,Huron,IN,NA,47437
47438,Jasonville,IN,NA,47438
47439,Koleen,IN,NA,47424
47441,Linton,IN,NA,47441
47443,Lyons,IN,NA,47443
47445,Midland,IN,NA,47438
47446,Mitchell,IN,NA,47446
47448,Nashville,IN,NA,47448
47449,Newberry,IN,NA,47449
47451,Oolitic,IN,NA,47451
47452,Orleans,IN,NA,47452
47453,Owensburg,IN,NA,47453
47454,Paoli,IN,NA,47454
47455,Patricksburg,IN,NA,47455
47456,Quincy,IN,NA,47456
47457,Scotland,IN,NA,47457
47458,Smithville,IN,NA,47458
47459,Solsberry,IN,NA,47459
47460,Spencer,IN,NA,47460
47462,Springville,IN,NA,47462
47463,Stanford,IN,NA,47403
47464,Stinesville,IN,NA,47464
47465,Switz City,IN,NA,47465
47467,Tunnelton,IN,NA,47467
47468,Unionville,IN,NA,47468
47469,West Baden Springs,IN,NA,47469
47470,Williams,IN,NA,47470
47471,Worthington,IN,NA,47471
47501,Washington,IN,NA,47501
47512,Bicknell,IN,NA,47512
47513,Birdseye,IN,NA,47513
47514,Branchville,IN,NA,47514
47515,Bristow,IN,NA,47515
47516,Bruceville,IN,NA,47516
47519,Cannelburg,IN,NA,47519
47520,Cannelton,IN,NA,47520
47521,Celestine,IN,NA,47521
47522,Crane,IN,NA,47522
47523,Dale,IN,NA,47523
47524,Decker,IN,NA,47524
47525,Derby,IN,NA,47525
47527,Dubois,IN,NA,47527
47528,Edwardsport,IN,NA,47528
47529,Elnora,IN,NA,47529
47531,Evanston,IN,NA,47531
47532,Ferdinand,IN,NA,47532
47535,Freelandville,IN,NA,47535
47536,Fulda,IN,NA,47536
47537,Gentryville,IN,NA,47537
47541,Holland,IN,NA,47541
47542,Huntingburg,IN,NA,47542
47545,Ireland,IN,NA,47546
47546,Jasper,IN,NA,47546
47547,Jasper,IN,NA,47546
47549,Jasper,IN,NA,47546
47550,Lamar,IN,NA,47550
47551,Leopold,IN,NA,47551
47552,Lincoln City,IN,NA,47552
47553,Loogootee,IN,NA,47553
47556,Mariah Hill,IN,NA,47532
47557,Monroe City,IN,NA,47557
47558,Montgomery,IN,NA,47558
47561,Oaktown,IN,NA,47561
47562,Odon,IN,NA,47562
47564,Otwell,IN,NA,47564
47567,Petersburg,IN,NA,47567
47568,Plainville,IN,NA,47568
47573,Ragsdale,IN,NA,47512
47574,Rome,IN,NA,47574
47575,Saint Anthony,IN,NA,47575
47576,Saint Croix,IN,NA,47576
47577,Saint Meinrad,IN,NA,47577
47578,Sandborn,IN,NA,47578
47579,Santa Claus,IN,NA,47579
47580,Schnellville,IN,NA,47580
47581,Shoals,IN,NA,47581
47584,Spurgeon,IN,NA,47584
47585,Stendal,IN,NA,47585
47586,Tell City,IN,NA,47586
47588,Troy,IN,NA,47588
47590,Velpen,IN,NA,47590
47591,Vincennes,IN,NA,47591
47596,Westphalia,IN,NA,47596
47597,Wheatland,IN,NA,47597
47598,Winslow,IN,NA,47598
47601,Boonville,IN,NA,47601
47610,Chandler,IN,NA,47610
47611,Chrisney,IN,NA,47611
47612,Cynthiana,IN,NA,47612
47613,Elberfeld,IN,NA,47613
47615,Grandview,IN,NA,47615
47616,Griffin,IN,NA,47616
47617,Hatfield,IN,NA,47634
47618,Inglefield,IN,NA,47725
47619,Lynnville,IN,NA,47619
47620,Mount Vernon,IN,NA,47620
47629,Newburgh,IN,NA,47630
47630,Newburgh,IN,NA,47630
47631,New Harmony,IN,NA,47631
47633,Poseyville,IN,NA,47633
47634,Richland,IN,NA,47634
47635,Rockport,IN,NA,47635
47637,Tennyson,IN,NA,47637
47638,Wadesville,IN,NA,47638
47639,Haubstadt,IN,NA,47639
47640,Hazleton,IN,NA,47640
47647,Buckskin,IN,NA,47613
47648,Fort Branch,IN,NA,47648
47649,Francisco,IN,NA,47649
47654,Mackey,IN,NA,47654
47660,Oakland City,IN,NA,47660
47665,Owensville,IN,NA,47665
47666,Patoka,IN,NA,47666
47670,Princeton,IN,NA,47670
47683,Somerville,IN,NA,47683
47701,Evansville,IN,NA,47708
47702,Evansville,IN,NA,47708
47703,Evansville,IN,NA,47708
47704,Evansville,IN,NA,47708
47705,Evansville,IN,NA,47708
47706,Evansville,IN,NA,47708
47708,Evansville,IN,NA,47708
47710,Evansville,IN,NA,47710
47711,Evansville,IN,NA,47711
47712,Evansville,IN,NA,47712
47713,Evansville,IN,NA,47713
47714,Evansville,IN,NA,47714
47715,Evansville,IN,NA,47715
47716,Evansville,IN,NA,47715
47719,Evansville,IN,NA,47712
47720,Evansville,IN,NA,47720
47721,Evansville,IN,NA,47712
47722,Evansville,IN,NA,47714
47724,Evansville,IN,NA,47710
47725,Evansville,IN,NA,47725
47728,Evansville,IN,NA,47714
47730,Evansville,IN,NA,47708
47731,Evansville,IN,NA,47708
47732,Evansville,IN,NA,47708
47733,Evansville,IN,NA,47708
47734,Evansville,IN,NA,47708
47735,Evansville,IN,NA,47708
47736,Evansville,IN,NA,47708
47737,Evansville,IN,NA,47708
47740,Evansville,IN,NA,47710
47747,Evansville,IN,NA,47710
47750,Evansville,IN,NA,47714
47801,Terre Haute,IN,NA,47807
47802,Terre Haute,IN,NA,47802
47803,Terre Haute,IN,NA,47803
47804,Terre Haute,IN,NA,47804
47805,Terre Haute,IN,NA,47805
47807,Terre Haute,IN,NA,47807
47808,Terre Haute,IN,NA,47802
47809,Terre Haute,IN,NA,47809
47830,Bellmore,IN,NA,47859
47831,Blanford,IN,NA,47842
47832,Bloomingdale,IN,NA,47832
47833,Bowling Green,IN,NA,47833
47834,Brazil,IN,NA,47834
47836,Bridgeton,IN,NA,47836
47837,Carbon,IN,NA,47837
47838,Carlisle,IN,NA,47838
47840,Centerpoint,IN,NA,47840
47841,Clay City,IN,NA,47841
47842,Clinton,IN,NA,47842
47845,Coalmont,IN,NA,47438
47846,Cory,IN,NA,47846
47847,Dana,IN,NA,47847
47848,Dugger,IN,NA,47848
47849,Fairbanks,IN,NA,47849
47850,Farmersburg,IN,NA,47850
47851,Fontanet,IN,NA,47805
47852,Graysville,IN,NA,47882
47853,Harmony,IN,NA,47853
47854,Hillsdale,IN,NA,47854
47855,Hymera,IN,NA,47855
47857,Knightsville,IN,NA,47857
47858,Lewis,IN,NA,47858
47859,Marshall,IN,NA,47859
47860,Mecca,IN,NA,47860
47861,Merom,IN,NA,47861
47862,Montezuma,IN,NA,47862
47863,New Goshen,IN,NA,47863
47865,Paxton,IN,NA,47865
47866,Pimento,IN,NA,47866
47868,Poland,IN,NA,47868
47869,Prairie Creek,IN,NA,47869
47870,Prairieton,IN,NA,47802
47871,Riley,IN,NA,47871
47872,Rockville,IN,NA,47872
47874,Rosedale,IN,NA,47874
47875,Saint Bernice,IN,NA,47842
47876,Saint Mary Of The Woods,IN,NA,47876
